210913,강원 강릉시 왕산면 대기리
210911,강원 강릉시 왕산면 도마1리
210912,강원 강릉시 왕산면 도마2리
210911,강원 강릉시 왕산면 도마리
210912,강원 강릉시 왕산면 목계리
210914,강원 강릉시 왕산면 송현리
210911,강원 강릉시 왕산면 왕산리
210910,강원 강릉시 왕산면 
210070,강원 강릉시 용강동 
210390,강원 강릉시 운산동 
210350,강원 강릉시 운정동 
210230,강원 강릉시 월호평동 
210220,강원 강릉시 유산동 
210310,강원 강릉시 유천동 
210080,강원 강릉시 임당동 
210715,강원 강릉시 임당동 
210250,강원 강릉시 입암동 
210730,강원 강릉시 입암동 
210730,강원 강릉시 입암동 
210731,강원 강릉시 입암동 
210733,강원 강릉시 입암동 
210735,강원 강릉시 입암동 
210738,강원 강릉시 입암동 
210793,강원 강릉시 입암동 
210735,강원 강릉시 입암동 
210733,강원 강릉시 입암동 
210935,강원 강릉시 입암동 
210937,강원 강릉시 입암동 
210938,강원 강릉시 입암동 
210938,강원 강릉시 입암동 
210936,강원 강릉시 입암동 
210741,강원 강릉시 입암동 
210778,강원 강릉시 입암동 
210180,강원 강릉시 장현동 
210370,강원 강릉시 저동 
210740,강원 강릉시 저동 
210803,강원 강릉시 주문진읍 교항10리
210804,강원 강릉시 주문진읍 교항11리
210804,강원 강릉시 주문진읍 교항12리
210804,강원 강릉시 주문진읍 교항13리
210804,강원 강릉시 주문진읍 교항14리
210801,강원 강릉시 주문진읍 교항1리
210801,강원 강릉시 주문진읍 교항2리
210801,강원 강릉시 주문진읍 교항3리
210802,강원 강릉시 주문진읍 교항4리
210802,강원 강릉시 주문진읍 교항5리
210802,강원 강릉시 주문진읍 교항6리
210802,강원 강릉시 주문진읍 교항7리
210803,강원 강릉시 주문진읍 교항8리
210803,강원 강릉시 주문진읍 교항9리
210801,강원 강릉시 주문진읍 교항리
210761,강원 강릉시 주문진읍 교항리
210805,강원 강릉시 주문진읍 삼교리
210805,강원 강릉시 주문진읍 장덕리
210809,강원 강릉시 주문진읍 주문10리
210809,강원 강릉시 주문진읍 주문11리
210809,강원 강릉시 주문진읍 주문12리
210806,강원 강릉시 주문진읍 주문1리
210806,강원 강릉시 주문진읍 주문2리
210806,강원 강릉시 주문진읍 주문3리
210806,강원 강릉시 주문진읍 주문4리
210807,강원 강릉시 주문진읍 주문5리
210807,강원 강릉시 주문진읍 주문6리
210808,강원 강릉시 주문진읍 주문7리
210808,강원 강릉시 주문진읍 주문8리
210808,강원 강릉시 주문진읍 주문9리
210806,강원 강릉시 주문진읍 주문리
210808,강원 강릉시 주문진읍 향호리
210800,강원 강릉시 주문진읍 
210330,강원 강릉시 죽헌동 
210320,강원 강릉시 지변동 
210702,강원 강릉시 지변동 
210260,강원 강릉시 청량동 
210745,강원 강릉시 초당동 
210745,강원 강릉시 초당동 
210747,강원 강릉시 초당동 
210120,강원 강릉시 초당동 
210747,강원 강릉시 초당동 
210746,강원 강릉시 초당동 
210746,강원 강릉시 초당동 
210746,강원 강릉시 초당동 
210958,강원 강릉시 포남1동 
210954,강원 강릉시 포남1동 
210955,강원 강릉시 포남1동 
210956,강원 강릉시 포남1동 
210944,강원 강릉시 포남1동 
210955,강원 강릉시 포남1동 
210704,강원 강릉시 포남1동 
210732,강원 강릉시 포남1동 
210732,강원 강릉시 포남1동 
210111,강원 강릉시 포남1동 
210954,강원 강릉시 포남1동 
210954,강원 강릉시 포남1동 
210956,강원 강릉시 포남1동 
210956,강원 강릉시 포남1동 
210946,강원 강릉시 포남1동 
210958,강원 강릉시 포남1동 
210956,강원 강릉시 포남1동 
210944,강원 강릉시 포남1동 
210953,강원 강릉시 포남1동 
210954,강원 강릉시 포남1동 
210939,강원 강릉시 포남2동 
210945,강원 강릉시 포남2동 
210957,강원 강릉시 포남2동 
210954,강원 강릉시 포남2동 
210954,강원 강릉시 포남2동 
210940,강원 강릉시 포남2동 
210954,강원 강릉시 포남2동 
210957,강원 강릉시 포남2동 
210953,강원 강릉시 포남2동 
210940,강원 강릉시 포남2동 
210957,강원 강릉시 포남2동 
210957,강원 강릉시 포남2동 
210705,강원 강릉시 포남2동 
210734,강원 강릉시 포남2동 
210736,강원 강릉시 포남2동 
210112,강원 강릉시 포남2동 
210737,강원 강릉시 포남2동 
210737,강원 강릉시 포남2동 
210734,강원 강릉시 포남2동 
210957,강원 강릉시 포남2동 
210952,강원 강릉시 포남2동 
210957,강원 강릉시 포남2동 
210953,강원 강릉시 포남2동 
210952,강원 강릉시 포남2동 
210957,강원 강릉시 포남2동 
210939,강원 강릉시 포남2동 
210939,강원 강릉시 포남2동 
210110,강원 강릉시 포남동 
210280,강원 강릉시 학동 
210899,강원 강릉시 학동 
210010,강원 강릉시 홍제동 
210703,강원 강릉시 홍제동 
210792,강원 강릉시 홍제동 
210948,강원 강릉시 홍제동 
210949,강원 강릉시 홍제동 
210722,강원 강릉시 홍제동 
210721,강원 강릉시 홍제동 
210774,강원 강릉시 회산동 
210170,강원 강릉시 회산동 
210600,강원 강릉시  
219801,강원 고성군 간성읍 간촌리
219802,강원 고성군 간성읍 광산리
219839,강원 고성군 간성읍 광산리
219839,강원 고성군 간성읍 교동리
219801,강원 고성군 간성읍 교동리
219803,강원 고성군 간성읍 금수리
219803,강원 고성군 간성읍 동호리
219839,강원 고성군 간성읍 동호리
219803,강원 고성군 간성읍 봉호리
219801,강원 고성군 간성읍 상리
219700,강원 고성군 간성읍 신안리
219803,강원 고성군 간성읍 신안리
219801,강원 고성군 간성읍 어천리
219802,강원 고성군 간성읍 장신리
219839,강원 고성군 간성읍 장신리
219839,강원 고성군 간성읍 장신리
219804,강원 고성군 간성읍 진부리
219803,강원 고성군 간성읍 탑동리
219839,강원 고성군 간성읍 탑동리
219801,강원 고성군 간성읍 하리
219802,강원 고성군 간성읍 해상리
219839,강원 고성군 간성읍 해상리
219804,강원 고성군 간성읍 흘리
219800,강원 고성군 간성읍 
219902,강원 고성군 거진읍 거진10리
219902,강원 고성군 거진읍 거진11리
219901,강원 고성군 거진읍 거진1리
219901,강원 고성군 거진읍 거진2리
219901,강원 고성군 거진읍 거진3리
219901,강원 고성군 거진읍 거진4리
219901,강원 고성군 거진읍 거진5리
219901,강원 고성군 거진읍 거진6리
219902,강원 고성군 거진읍 거진7리
219902,강원 고성군 거진읍 거진8리
219902,강원 고성군 거진읍 거진9리
219901,강원 고성군 거진읍 거진리
219839,강원 고성군 거진읍 냉천리
219903,강원 고성군 거진읍 냉천리
219903,강원 고성군 거진읍 대대리
219839,강원 고성군 거진읍 반암리
219903,강원 고성군 거진읍 반암리
219904,강원 고성군 거진읍 봉평리
219904,강원 고성군 거진읍 산북리
219903,강원 고성군 거진읍 석문리
219904,강원 고성군 거진읍 송강리
219904,강원 고성군 거진읍 송정리
219903,강원 고성군 거진읍 송죽리
219903,강원 고성군 거진읍 송포리
219903,강원 고성군 거진읍 오정리
219904,강원 고성군 거진읍 용하리
219904,강원 고성군 거진읍 원당리
219904,강원 고성군 거진읍 자산리
219903,강원 고성군 거진읍 초계리
219904,강원 고성군 거진읍 화포리
219900,강원 고성군 거진읍 
219839,강원 고성군 죽왕면 가진리
219821,강원 고성군 죽왕면 가진리
219821,강원 고성군 죽왕면 공현진리
219839,강원 고성군 죽왕면 공현진리
219839,강원 고성군 죽왕면 구성리
219822,강원 고성군 죽왕면 구성리
219823,강원 고성군 죽왕면 문암진리
219823,강원 고성군 죽왕면 삼포리
219822,강원 고성군 죽왕면 서성리
219822,강원 고성군 죽왕면 석교리
219823,강원 고성군 죽왕면 송암리
219823,강원 고성군 죽왕면 야촌리
219821,강원 고성군 죽왕면 오봉리
219822,강원 고성군 죽왕면 오호리
219839,강원 고성군 죽왕면 오호리
219822,강원 고성군 죽왕면 인정리
219821,강원 고성군 죽왕면 향목리
219820,강원 고성군 죽왕면 
219831,강원 고성군 토성면 교암리
219831,강원 고성군 토성면 금화정리
219831,강원 고성군 토성면 도원리
219831,강원 고성군 토성면 백촌리
219832,강원 고성군 토성면 봉포리
219839,강원 고성군 토성면 봉포리
219705,강원 고성군 토성면 봉포리
219833,강원 고성군 토성면 성대리
219832,강원 고성군 토성면 성천리
219832,강원 고성군 토성면 신평리
219833,강원 고성군 토성면 아야진리
219839,강원 고성군 토성면 아야진리
219831,강원 고성군 토성면 용암리
219832,강원 고성군 토성면 용촌리
219831,강원 고성군 토성면 운봉리
219832,강원 고성군 토성면 원암리
219832,강원 고성군 토성면 인흥리
219833,강원 고성군 토성면 천진리
219833,강원 고성군 토성면 청간리
219831,강원 고성군 토성면 학야리
219839,강원 고성군 토성면 학야리
219839,강원 고성군 토성면 학야리
219839,강원 고성군 토성면 학야리
219839,강원 고성군 토성면 학야리
219839,강원 고성군 토성면 학야리
219830,강원 고성군 토성면 
219811,강원 고성군 현내면 대진1리
219811,강원 고성군 현내면 대진2리
219812,강원 고성군 현내면 대진3리
219812,강원 고성군 현내면 대진4리
219812,강원 고성군 현내면 대진5리
219811,강원 고성군 현내면 대진리
219813,강원 고성군 현내면 마달리
219811,강원 고성군 현내면 마차진리
219811,강원 고성군 현내면 명파리
219811,강원 고성군 현내면 배봉리
219813,강원 고성군 현내면 산학리
219813,강원 고성군 현내면 죽정리
219812,강원 고성군 현내면 철통리
219812,강원 고성군 현내면 초도리
219813,강원 고성군 현내면 화곡리
219810,강원 고성군 현내면 
240110,강원 동해시 괴란동 
240210,강원 동해시 구미동 
240729,강원 동해시 구미동 
240230,강원 동해시 구호동 
240300,강원 동해시 귀운동 
240170,강원 동해시 나안동 
240260,강원 동해시 내동 
240270,강원 동해시 단봉동 
245899,강원 동해시 단봉동 
245899,강원 동해시 단봉동 
245899,강원 동해시 단봉동 
240330,강원 동해시 달방동 
240240,강원 동해시 대구동 
240070,강원 동해시 대진동 
240043,강원 동해시 동호동 
240733,강원 동해시 동호동 
240801,강원 동해시 동호동 
240801,강원 동해시 동호동 
240800,강원 동해시 동호동 
240800,강원 동해시 동호동 
240801,강원 동해시 동호동 
240801,강원 동해시 동호동 
240801,강원 동해시 동호동 
240801,강원 동해시 동호동 
240180,강원 동해시 동회동 
240719,강원 동해시 동회동 
240120,강원 동해시 만우동 
240080,강원 동해시 망상동 
240817,강원 동해시 묵호진동 
240050,강원 동해시 묵호진동 
240816,강원 동해시 묵호진동 
240816,강원 동해시 묵호진동 
240818,강원 동해시 묵호진동 
240817,강원 동해시 묵호진동 
240817,강원 동해시 묵호진동 
240816,강원 동해시 묵호진동 
240818,강원 동해시 묵호진동 
240818,강원 동해시 묵호진동 
240804,강원 동해시 발한동 
240802,강원 동해시 발한동 
240803,강원 동해시 발한동 
240803,강원 동해시 발한동 
240804,강원 동해시 발한동 
240041,강원 동해시 발한동 
240802,강원 동해시 발한동 
240804,강원 동해시 발한동 
240815,강원 동해시 부곡동 
240813,강원 동해시 부곡동 
240813,강원 동해시 부곡동 
240813,강원 동해시 부곡동 
240814,강원 동해시 부곡동 
240814,강원 동해시 부곡동 
240814,강원 동해시 부곡동 
240814,강원 동해시 부곡동 
240815,강원 동해시 부곡동 
240815,강원 동해시 부곡동 
240815,강원 동해시 부곡동 
240815,강원 동해시 부곡동 
240815,강원 동해시 부곡동 
240815,강원 동해시 부곡동 
240814,강원 동해시 부곡동 
240814,강원 동해시 부곡동 
240814,강원 동해시 부곡동 
240814,강원 동해시 부곡동 
240813,강원 동해시 부곡동 
240813,강원 동해시 부곡동 
240030,강원 동해시 부곡동 
240200,강원 동해시 북평동 
240717,강원 동해시 북평동 
240320,강원 동해시 비천동 
240350,강원 동해시 삼화동 
240712,강원 동해시 삼화동 
240130,강원 동해시 송정동 
240806,강원 동해시 송정동 
240806,강원 동해시 송정동 
240806,강원 동해시 송정동 
240805,강원 동해시 송정동 
240805,강원 동해시 송정동 
240716,강원 동해시 송정동 
240899,강원 동해시 송정동 
240806,강원 동해시 송정동 
240718,강원 동해시 쇄운동 
240190,강원 동해시 쇄운동 
240310,강원 동해시 신흥동 
240090,강원 동해시 심곡동 
240060,강원 동해시 어달동 
240140,강원 동해시 용정동 
240360,강원 동해시 이기동 
240290,강원 동해시 이도동 
240340,강원 동해시 이로동 
240280,강원 동해시 지가동 
240150,강원 동해시 지흥동 
240713,강원 동해시 지흥동 
240701,강원 동해시 천곡동 
240702,강원 동해시 천곡동 
240715,강원 동해시 천곡동 
240010,강원 동해시 천곡동 
240010,강원 동해시 천곡동 
240736,강원 동해시 천곡동 
240722,강원 동해시 천곡동 
240727,강원 동해시 천곡동 
240734,강원 동해시 천곡동 
240735,강원 동해시 천곡동 
240810,강원 동해시 천곡동 
240810,강원 동해시 천곡동 
240810,강원 동해시 천곡동 
240809,강원 동해시 천곡동 
240809,강원 동해시 천곡동 
240808,강원 동해시 천곡동 
240807,강원 동해시 천곡동 
240807,강원 동해시 천곡동 
240735,강원 동해시 천곡동 
240812,강원 동해시 천곡동 
240811,강원 동해시 천곡동 
240734,강원 동해시 천곡동 
240727,강원 동해시 천곡동 
240726,강원 동해시 천곡동 
240725,강원 동해시 천곡동 
240722,강원 동해시 천곡동 
240100,강원 동해시 초구동 
240220,강원 동해시 추암동 
240711,강원 동해시 평릉동 
240714,강원 동해시 평릉동 
240020,강원 동해시 평릉동 
240710,강원 동해시 평릉동 
240710,강원 동해시 평릉동 
240899,강원 동해시 평릉동 
240250,강원 동해시 호현동 
240160,강원 동해시 효가동 
240600,강원 동해시  
245811,강원 삼척시 가곡면 동활리
245812,강원 삼척시 가곡면 오목리
245812,강원 삼척시 가곡면 오저리
245813,강원 삼척시 가곡면 탕곡리
245811,강원 삼척시 가곡면 풍곡리
245810,강원 삼척시 가곡면 
245712,강원 삼척시 갈천동 
245090,강원 삼척시 갈천동 
245729,강원 삼척시 건지동 
245240,강원 삼척시 건지동 
245701,강원 삼척시 교동 
245715,강원 삼척시 교동 
245711,강원 삼척시 교동 
245714,강원 삼척시 교동 
245721,강원 삼척시 교동 
245899,강원 삼척시 교동 
245899,강원 삼척시 교동 
245899,강원 삼척시 교동 
245899,강원 삼척시 교동 
245080,강원 삼척시 교동 
245931,강원 삼척시 교동 
245725,강원 삼척시 교동 
245933,강원 삼척시 교동 
245930,강원 삼척시 교동 
245899,강원 삼척시 교동 
245724,강원 삼척시 교동 
245705,강원 삼척시 교동 
245831,강원 삼척시 근덕면 광태리
245832,강원 삼척시 근덕면 교가리
245899,강원 삼척시 근덕면 교곡리
245832,강원 삼척시 근덕면 교곡리
245831,강원 삼척시 근덕면 궁촌리
245833,강원 삼척시 근덕면 금계리
245833,강원 삼척시 근덕면 덕산리
245838,강원 삼척시 근덕면 동막1리
245838,강원 삼척시 근덕면 동막2리
245839,강원 삼척시 근덕면 동막3리
245839,강원 삼척시 근덕면 동막4리
245839,강원 삼척시 근덕면 동막5리
245839,강원 삼척시 근덕면 동막6리
245839,강원 삼척시 근덕면 동막7리
245834,강원 삼척시 근덕면 동막리
245831,강원 삼척시 근덕면 매원리
245899,강원 삼척시 근덕면 부남리
245834,강원 삼척시 근덕면 부남리
245833,강원 삼척시 근덕면 상맹방리
245836,강원 삼척시 근덕면 용화리
245836,강원 삼척시 근덕면 장호리
245836,강원 삼척시 근덕면 초곡리
245833,강원 삼척시 근덕면 하맹방리
245830,강원 삼척시 근덕면 
245230,강원 삼척시 근산동 
245010,강원 삼척시 남양동 
245722,강원 삼척시 남양동 
245010,강원 삼척시 남양동 
245934,강원 삼척시 남양동 
245935,강원 삼척시 남양동 
245936,강원 삼척시 남양동 
245937,강원 삼척시 남양동 
245938,강원 삼척시 남양동 
245841,강원 삼척시 노곡면 개산리
245842,강원 삼척시 노곡면 고자리
245841,강원 삼척시 노곡면 둔달리
245841,강원 삼척시 노곡면 상군천리
245835,강원 삼척시 노곡면 상마읍리
245842,강원 삼척시 노곡면 상반천리
245841,강원 삼척시 노곡면 상월산리
245842,강원 삼척시 노곡면 상천기리
245842,강원 삼척시 노곡면 여삼리
245837,강원 삼척시 노곡면 우발리
245835,강원 삼척시 노곡면 주지리
245835,강원 삼척시 노곡면 중마읍리
245841,강원 삼척시 노곡면 하군천리
245835,강원 삼척시 노곡면 하마읍리
245842,강원 삼척시 노곡면 하반천리
245842,강원 삼척시 노곡면 하월산리
245840,강원 삼척시 노곡면 
245939,강원 삼척시 당저동 
245940,강원 삼척시 당저동 
245070,강원 삼척시 당저동 
245200,강원 삼척시 도경동 
245901,강원 삼척시 도계읍 고사리
245902,강원 삼척시 도계읍 구사리
245904,강원 삼척시 도계읍 늑구리
245905,강원 삼척시 도계읍 도계1리
245905,강원 삼척시 도계읍 도계2리
245905,강원 삼척시 도계읍 도계3리
245906,강원 삼척시 도계읍 도계4리
245906,강원 삼척시 도계읍 도계5리
245905,강원 삼척시 도계읍 도계리
245781,강원 삼척시 도계읍 도계리
245781,강원 삼척시 도계읍 도계리
245904,강원 삼척시 도계읍 마교리
245901,강원 삼척시 도계읍 무건리
245901,강원 삼척시 도계읍 발이리
245901,강원 삼척시 도계읍 산기리
245907,강원 삼척시 도계읍 상덕리
245902,강원 삼척시 도계읍 신리
245903,강원 삼척시 도계읍 심포리
245907,강원 삼척시 도계읍 재도리
245908,강원 삼척시 도계읍 전두리
245904,강원 삼척시 도계읍 점리
245901,강원 삼척시 도계읍 차구리
245901,강원 삼척시 도계읍 하고사리
245901,강원 삼척시 도계읍 한내리
245710,강원 삼척시 도계읍 황조리
245907,강원 삼척시 도계읍 황조리
245909,강원 삼척시 도계읍 흥전리
245782,강원 삼척시 도계읍 
245783,강원 삼척시 도계읍 
245900,강원 삼척시 도계읍 
245190,강원 삼척시 등봉동 
245120,강원 삼척시 마달동 
245210,강원 삼척시 마평동 
245821,강원 삼척시 미로면 고천리
245821,강원 삼척시 미로면 내미로리
245822,강원 삼척시 미로면 동산리
245821,강원 삼척시 미로면 무사리
245821,강원 삼척시 미로면 사둔리
245822,강원 삼척시 미로면 삼거리
245823,강원 삼척시 미로면 상거노리
245822,강원 삼척시 미로면 상사전리
245823,강원 삼척시 미로면 상정리
245823,강원 삼척시 미로면 천기리
245825,강원 삼척시 미로면 하거노1리
245826,강원 삼척시 미로면 하거노2리
245821,강원 삼척시 미로면 하거노리
245822,강원 삼척시 미로면 하사전리
245823,강원 삼척시 미로면 하정리
245823,강원 삼척시 미로면 활기리
245820,강원 삼척시 미로면 
245713,강원 삼척시 사직동 
245150,강원 삼척시 사직동 
245060,강원 삼척시 성남동 
245050,강원 삼척시 성내동 
245941,강원 삼척시 성내동 
245942,강원 삼척시 성내동 
245040,강원 삼척시 성북동 
245921,강원 삼척시 신기면 고무릉리
245921,강원 삼척시 신기면 대기리
245921,강원 삼척시 신기면 대이리
245921,강원 삼척시 신기면 대평리
245922,강원 삼척시 신기면 마차리
245921,강원 삼척시 신기면 서하리
245921,강원 삼척시 신기면 신기리
245921,강원 삼척시 신기면 안의리
245920,강원 삼척시 신기면 
245160,강원 삼척시 오분동 
245220,강원 삼척시 오사동 
245110,강원 삼척시 우지동 
245726,강원 삼척시 원당동 
245728,강원 삼척시 원당동 
245727,강원 삼척시 원당동 
245250,강원 삼척시 원당동 
245943,강원 삼척시 원당동 
245943,강원 삼척시 원당동 
245804,강원 삼척시 원덕읍 갈남리
245802,강원 삼척시 원덕읍 기곡리
245802,강원 삼척시 원덕읍 노경리
245804,강원 삼척시 원덕읍 노곡리
245802,강원 삼척시 원덕읍 사곡리
245802,강원 삼척시 원덕읍 산양리
245804,강원 삼척시 원덕읍 옥원1리
245804,강원 삼척시 원덕읍 옥원2리
245801,강원 삼척시 원덕읍 옥원3리
245803,강원 삼척시 원덕읍 월천리
245805,강원 삼척시 원덕읍 이천리
245801,강원 삼척시 원덕읍 임원리
245803,강원 삼척시 원덕읍 호산리
245800,강원 삼척시 원덕읍 
245020,강원 삼척시 읍상동 
245030,강원 삼척시 읍중동 
245260,강원 삼척시 자원동 
245180,강원 삼척시 적노동 
245703,강원 삼척시 정상동 
245945,강원 삼척시 정상동 
245946,강원 삼척시 정상동 
245718,강원 삼척시 정상동 
245717,강원 삼척시 정상동 
245716,강원 삼척시 정상동 
245130,강원 삼척시 정상동 
245719,강원 삼척시 정상동 
245720,강원 삼척시 정상동 
245723,강원 삼척시 정상동 
245140,강원 삼척시 정하동 
245170,강원 삼척시 조비동 
245100,강원 삼척시 증산동 
245270,강원 삼척시 평전동 
245911,강원 삼척시 하장면 갈전리
245911,강원 삼척시 하장면 공전리
245912,강원 삼척시 하장면 광동리
245913,강원 삼척시 하장면 대전리
245914,강원 삼척시 하장면 둔전리
245912,강원 삼척시 하장면 번천리
245912,강원 삼척시 하장면 숙암리
245914,강원 삼척시 하장면 어리
245913,강원 삼척시 하장면 역둔리
245914,강원 삼척시 하장면 용연리
245912,강원 삼척시 하장면 장전리
245911,강원 삼척시 하장면 중봉리
245914,강원 삼척시 하장면 추동리
245911,강원 삼척시 하장면 토산리
245913,강원 삼척시 하장면 판문리
245913,강원 삼척시 하장면 한소리
245910,강원 삼척시 하장면 
245600,강원 삼척시  
217750,강원 속초시 교동 
217802,강원 속초시 교동 
217806,강원 속초시 교동 
217805,강원 속초시 교동 
217804,강원 속초시 교동 
217803,강원 속초시 교동 
217801,강원 속초시 교동 
217754,강원 속초시 교동 
217757,강원 속초시 교동 
217758,강원 속초시 교동 
217800,강원 속초시 교동 
217755,강원 속초시 교동 
217753,강원 속초시 교동 
217060,강원 속초시 교동 
217763,강원 속초시 교동 
217765,강원 속초시 교동 
217760,강원 속초시 교동 
217756,강원 속초시 교동 
217761,강원 속초시 금호동 
217040,강원 속초시 금호동 
217807,강원 속초시 금호동 
217808,강원 속초시 금호동 
217703,강원 속초시 노학동 
217704,강원 속초시 노학동 
217711,강원 속초시 노학동 
217070,강원 속초시 노학동 
219839,강원 속초시 대포동 
217100,강원 속초시 대포동 
217110,강원 속초시 도문동 
